country,year,sex,age,suicides_no,population,suicides/100k_pop,country-year,HDI_for_year,gdp_for_year,gdp_per_capita,generation
804,1991,0,5,482,667000,72.26,Ukraine1991,0.713,77.465,1607,0
804,1991,0,3,3634,6449100,56.35,Ukraine1991,0.713,77.465,1607,2
804,1991,0,4,2075,3852600,53.86,Ukraine1991,0.713,77.465,1607,1
804,1991,0,2,1465,3801300,38.54,Ukraine1991,0.713,77.465,1607,2
804,1991,1,5,473,1920400,24.63,Ukraine1991,0.713,77.465,1607,0
804,1991,0,1,618,3586700,17.23,Ukraine1991,0.713,77.465,1607,3
804,1991,1,4,867,5958600,14.55,Ukraine1991,0.713,77.465,1607,1
804,1991,1,3,677,7148300,9.47,Ukraine1991,0.713,77.465,1607,2
804,1991,1,2,189,3862900,4.89,Ukraine1991,0.713,77.465,1607,2
804,1991,1,1,137,3495000,3.92,Ukraine1991,0.713,77.465,1607,3
804,1991,0,0,64,3793000,1.69,Ukraine1991,0.713,77.465,1607,4
804,1991,1,0,19,3665700,0.52,Ukraine1991,0.713,77.465,1607,4
804,1992,0,5,530,635600,83.39,Ukraine1992,0.713,73.942,1525,0
804,1992,0,3,3995,6422200,62.21,Ukraine1992,0.713,73.942,1525,2
804,1992,0,4,2323,4028200,57.67,Ukraine1992,0.713,73.942,1525,1
804,1992,0,2,1589,3768500,42.17,Ukraine1992,0.713,73.942,1525,2
804,1992,1,5,371,1858400,19.96,Ukraine1992,0.713,73.942,1525,0
804,1992,0,1,623,3628400,17.17,Ukraine1992,0.713,73.942,1525,3
804,1992,1,4,920,6140300,14.98,Ukraine1992,0.713,73.942,1525,1
804,1992,1,3,816,7111100,11.48,Ukraine1992,0.713,73.942,1525,2
804,1992,1,2,229,3822300,5.99,Ukraine1992,0.713,73.942,1525,2
804,1992,1,1,189,3534200,5.35,Ukraine1992,0.713,73.942,1525,3
804,1992,0,0,68,3833300,1.77,Ukraine1992,0.713,73.942,1525,4
804,1992,1,0,13,3704800,0.35,Ukraine1992,0.713,73.942,1525,4
804,1993,0,5,559,608000,91.94,Ukraine1993,0.713,65.649,1349,0
804,1993,0,3,4100,6371900,64.35,Ukraine1993,0.713,65.649,1349,2
804,1993,0,4,2654,4202500,63.15,Ukraine1993,0.713,65.649,1349,1
804,1993,0,2,1691,3714200,45.53,Ukraine1993,0.713,65.649,1349,2
804,1993,1,5,485,1795100,27.02,Ukraine1993,0.713,65.649,1349,0
804,1993,0,1,795,3668700,21.67,Ukraine1993,0.713,65.649,1349,3
804,1993,1,4,940,6338500,14.83,Ukraine1993,0.713,65.649,1349,1
804,1993,1,3,779,7042800,11.06,Ukraine1993,0.713,65.649,1349,2
804,1993,1,2,229,3766200,6.08,Ukraine1993,0.713,65.649,1349,2
804,1993,1,1,152,3565100,4.26,Ukraine1993,0.713,65.649,1349,3
804,1993,0,0,65,3869500,1.68,Ukraine1993,0.713,65.649,1349,4
804,1993,1,0,20,3738000,0.54,Ukraine1993,0.713,65.649,1349,4
804,1994,0,5,569,590100,96.42,Ukraine1994,0.713,52.55,1081,0
804,1994,0,4,3174,4314500,73.57,Ukraine1994,0.713,52.55,1081,1
804,1994,0,3,4618,6326300,73.0,Ukraine1994,0.713,52.55,1081,2
804,1994,0,2,1763,3626300,48.62,Ukraine1994,0.713,52.55,1081,2
804,1994,1,5,490,1751000,27.98,Ukraine1994,0.713,52.55,1081,0
804,1994,0,1,879,3699700,23.76,Ukraine1994,0.713,52.55,1081,3
804,1994,1,4,1087,6467700,16.81,Ukraine1994,0.713,52.55,1081,1
804,1994,1,3,761,6981000,10.9,Ukraine1994,0.713,52.55,1081,2
804,1994,1,2,232,3673200,6.32,Ukraine1994,0.713,52.55,1081,2
804,1994,1,1,175,3582800,4.88,Ukraine1994,0.713,52.55,1081,3
804,1994,0,0,60,3870700,1.55,Ukraine1994,0.713,52.55,1081,4
804,1994,1,0,18,3735700,0.48,Ukraine1994,0.713,52.55,1081,4
804,1995,0,5,548,575700,95.19,Ukraine1995,0.662,48.214,996,0
804,1995,0,4,3505,4375300,80.11,Ukraine1995,0.662,48.214,996,1
804,1995,0,3,4986,6306200,79.07,Ukraine1995,0.662,48.214,996,2
804,1995,0,2,1854,3534800,52.45,Ukraine1995,0.662,48.214,996,3
804,1995,0,1,948,3722600,25.47,Ukraine1995,0.662,48.214,996,3
804,1995,1,5,405,1716300,23.6,Ukraine1995,0.662,48.214,996,0
804,1995,1,4,1029,6535200,15.75,Ukraine1995,0.662,48.214,996,1
804,1995,1,3,752,6952800,10.82,Ukraine1995,0.662,48.214,996,2
804,1995,1,2,243,3568500,6.81,Ukraine1995,0.662,48.214,996,3
804,1995,1,1,187,3596300,5.2,Ukraine1995,0.662,48.214,996,3
804,1995,0,0,68,3834000,1.77,Ukraine1995,0.662,48.214,996,4
804,1995,1,0,16,3697600,0.43,Ukraine1995,0.662,48.214,996,4
804,1996,0,5,502,566700,88.58,Ukraine1996,0.713,44.558,925,0
804,1996,0,4,3821,4397200,86.9,Ukraine1996,0.713,44.558,925,1
804,1996,0,3,5203,6305700,82.51,Ukraine1996,0.713,44.558,925,2
804,1996,0,2,1870,3471700,53.86,Ukraine1996,0.713,44.558,925,3
804,1996,0,1,1023,3723000,27.48,Ukraine1996,0.713,44.558,925,3
804,1996,1,5,378,1692100,22.34,Ukraine1996,0.713,44.558,925,0
804,1996,1,4,1079,6561400,16.44,Ukraine1996,0.713,44.558,925,1
804,1996,1,3,783,6949100,11.27,Ukraine1996,0.713,44.558,925,2
804,1996,1,2,248,3485900,7.11,Ukraine1996,0.713,44.558,925,3
804,1996,1,1,165,3595700,4.59,Ukraine1996,0.713,44.558,925,3
804,1996,0,0,76,3782500,2.01,Ukraine1996,0.713,44.558,925,4
804,1996,1,0,12,3643500,0.33,Ukraine1996,0.713,44.558,925,4
804,1997,0,4,3735,4369600,85.48,Ukraine1997,0.713,50.15,1046,1
804,1997,0,5,475,568700,83.52,Ukraine1997,0.713,50.15,1046,0
804,1997,0,3,4994,6339200,78.78,Ukraine1997,0.713,50.15,1046,2
804,1997,0,2,1859,3444700,53.97,Ukraine1997,0.713,50.15,1046,3
804,1997,0,1,986,3702700,26.63,Ukraine1997,0.713,50.15,1046,3
804,1997,1,5,409,1699100,24.07,Ukraine1997,0.713,50.15,1046,0
804,1997,1,4,1152,6513400,17.69,Ukraine1997,0.713,50.15,1046,1
804,1997,1,3,795,6985700,11.38,Ukraine1997,0.713,50.15,1046,2
804,1997,1,2,248,3431000,7.23,Ukraine1997,0.713,50.15,1046,3
804,1997,1,1,172,3582900,4.8,Ukraine1997,0.713,50.15,1046,3
804,1997,0,0,61,3713800,1.64,Ukraine1997,0.713,50.15,1046,4
804,1997,1,0,17,3572200,0.48,Ukraine1997,0.713,50.15,1046,4
804,1998,0,4,3589,4280900,83.84,Ukraine1998,0.713,41.883,879,1
804,1998,0,5,458,581400,78.78,Ukraine1998,0.713,41.883,879,0
804,1998,0,3,4969,6430500,77.27,Ukraine1998,0.713,41.883,879,2
804,1998,0,2,1830,3435200,53.27,Ukraine1998,0.713,41.883,879,3
804,1998,0,1,1049,3701100,28.34,Ukraine1998,0.713,41.883,879,3
804,1998,1,5,432,1731300,24.95,Ukraine1998,0.713,41.883,879,0
804,1998,1,4,1155,6376000,18.11,Ukraine1998,0.713,41.883,879,1
804,1998,1,3,814,7089100,11.48,Ukraine1998,0.713,41.883,879,2
804,1998,1,2,219,3392600,6.46,Ukraine1998,0.713,41.883,879,3
804,1998,1,1,196,3589900,5.46,Ukraine1998,0.713,41.883,879,3
804,1998,0,0,53,3605000,1.47,Ukraine1998,0.713,41.883,879,4
804,1998,1,0,25,3462400,0.72,Ukraine1998,0.713,41.883,879,4
804,1999,0,4,3489,4166600,83.74,Ukraine1999,0.713,31.581,666,1
804,1999,0,3,4878,6525800,74.75,Ukraine1999,0.713,31.581,666,2
804,1999,0,5,426,605300,70.38,Ukraine1999,0.713,31.581,666,0
804,1999,0,2,1800,3434800,52.4,Ukraine1999,0.713,31.581,666,3
804,1999,0,1,1054,3720800,28.33,Ukraine1999,0.713,31.581,666,3
804,1999,1,5,451,1784000,25.28,Ukraine1999,0.713,31.581,666,0
804,1999,1,4,1002,6200500,16.16,Ukraine1999,0.713,31.581,666,1
804,1999,1,3,765,7197600,10.63,Ukraine1999,0.713,31.581,666,2
804,1999,1,2,247,3372900,7.32,Ukraine1999,0.713,31.581,666,3
804,1999,1,1,158,3614400,4.37,Ukraine1999,0.713,31.581,666,3
804,1999,0,0,79,3467900,2.28,Ukraine1999,0.713,31.581,666,4
804,1999,1,0,14,3324800,0.42,Ukraine1999,0.713,31.581,666,4
804,2000,0,4,3380,4033000,83.81,Ukraine2000,0.668,31.262,663,1
804,2000,0,3,5076,6605200,76.85,Ukraine2000,0.668,31.262,663,2
804,2000,0,5,446,634400,70.3,Ukraine2000,0.668,31.262,663,0
804,2000,0,2,1740,3450300,50.43,Ukraine2000,0.668,31.262,663,3
804,2000,0,1,1097,3738100,29.35,Ukraine2000,0.668,31.262,663,3
804,2000,1,5,435,1844800,23.58,Ukraine2000,0.668,31.262,663,0
804,2000,1,4,956,6006000,15.92,Ukraine2000,0.668,31.262,663,1
804,2000,1,3,774,7293800,10.61,Ukraine2000,0.668,31.262,663,2
804,2000,1,2,251,3382900,7.42,Ukraine2000,0.668,31.262,663,3
804,2000,1,1,196,3630400,5.4,Ukraine2000,0.668,31.262,663,3
804,2000,0,0,95,3325300,2.86,Ukraine2000,0.668,31.262,663,4
804,2000,1,0,21,3181200,0.66,Ukraine2000,0.668,31.262,663,4
804,2001,0,4,3001,3915328,76.65,Ukraine2001,0.713,38.009,812,1
804,2001,0,3,4698,6650575,70.64,Ukraine2001,0.713,38.009,812,2
804,2001,0,5,467,669093,69.8,Ukraine2001,0.713,38.009,812,1
804,2001,0,2,1633,3474267,47.0,Ukraine2001,0.713,38.009,812,3
804,2001,0,1,1073,3754386,28.58,Ukraine2001,0.713,38.009,812,4
804,2001,1,5,387,1908369,20.28,Ukraine2001,0.713,38.009,812,1
804,2001,1,4,775,5837138,13.28,Ukraine2001,0.713,38.009,812,1
804,2001,1,3,649,7353384,8.83,Ukraine2001,0.713,38.009,812,2
804,2001,1,2,218,3402526,6.41,Ukraine2001,0.713,38.009,812,3
804,2001,1,1,147,3645803,4.03,Ukraine2001,0.713,38.009,812,4
804,2001,0,0,67,3170134,2.11,Ukraine2001,0.713,38.009,812,4
804,2001,1,0,16,3024966,0.53,Ukraine2001,0.713,38.009,812,4
804,2002,0,5,518,676228,76.6,Ukraine2002,0.713,42.393,920,1
804,2002,0,4,2738,3911379,70.0,Ukraine2002,0.713,42.393,920,1
804,2002,0,3,4398,6565032,66.99,Ukraine2002,0.713,42.393,920,2
804,2002,0,2,1660,3300031,50.3,Ukraine2002,0.713,42.393,920,3
804,2002,0,1,998,3782174,26.39,Ukraine2002,0.713,42.393,920,4
804,2002,1,5,364,1946556,18.7,Ukraine2002,0.713,42.393,920,1
804,2002,1,4,759,5786181,13.12,Ukraine2002,0.713,42.393,920,1
804,2002,1,3,673,7327153,9.19,Ukraine2002,0.713,42.393,920,2
804,2002,1,2,218,3329776,6.55,Ukraine2002,0.713,42.393,920,3
804,2002,1,1,142,3643296,3.9,Ukraine2002,0.713,42.393,920,4
804,2002,0,0,55,2968238,1.85,Ukraine2002,0.713,42.393,920,4
804,2002,1,0,13,2823973,0.46,Ukraine2002,0.713,42.393,920,4
804,2003,0,5,531,723626,73.38,Ukraine2003,0.713,50.133,1097,1
804,2003,0,4,2648,3837902,69.0,Ukraine2003,0.713,50.133,1097,1
804,2003,0,3,4312,6534189,65.99,Ukraine2003,0.713,50.133,1097,2
804,2003,0,2,1628,3316494,49.09,Ukraine2003,0.713,50.133,1097,3
804,2003,0,1,994,3808250,26.1,Ukraine2003,0.713,50.133,1097,4
804,2003,1,5,381,2008320,18.97,Ukraine2003,0.713,50.133,1097,1
804,2003,1,4,738,5689228,12.97,Ukraine2003,0.713,50.133,1097,1
804,2003,1,3,669,7305670,9.16,Ukraine2003,0.713,50.133,1097,2
804,2003,1,2,214,3341089,6.41,Ukraine2003,0.713,50.133,1097,3
804,2003,1,1,131,3659937,3.58,Ukraine2003,0.713,50.133,1097,4
804,2003,0,0,50,2804341,1.78,Ukraine2003,0.713,50.133,1097,4
804,2003,1,0,17,2668337,0.64,Ukraine2003,0.713,50.133,1097,4
804,2004,0,5,508,764031,66.49,Ukraine2004,0.713,64.883,1432,1
804,2004,0,3,4132,6464700,63.92,Ukraine2004,0.713,64.883,1432,2
804,2004,0,4,2260,3807447,59.36,Ukraine2004,0.713,64.883,1432,1
804,2004,0,2,1489,3342201,44.55,Ukraine2004,0.713,64.883,1432,3
804,2004,0,1,944,3810633,24.77,Ukraine2004,0.713,64.883,1432,4
804,2004,1,5,373,2061225,18.1,Ukraine2004,0.713,64.883,1432,1
804,2004,1,4,603,5648458,10.68,Ukraine2004,0.713,64.883,1432,1
804,2004,1,3,585,7238033,8.08,Ukraine2004,0.713,64.883,1432,2
804,2004,1,2,183,3360017,5.45,Ukraine2004,0.713,64.883,1432,3
804,2004,1,1,109,3656474,2.98,Ukraine2004,0.713,64.883,1432,4
804,2004,0,0,58,2649047,2.19,Ukraine2004,0.713,64.883,1432,4
804,2004,1,0,12,2520560,0.48,Ukraine2004,0.713,64.883,1432,4
804,2005,0,5,561,800543,70.08,Ukraine2005,0.713,86.142,1917,1
804,2005,0,3,3771,6387431,59.04,Ukraine2005,0.713,86.142,1917,2
804,2005,0,4,2151,3793291,56.71,Ukraine2005,0.713,86.142,1917,1
804,2005,0,2,1467,3369930,43.53,Ukraine2005,0.713,86.142,1917,3
804,2005,0,1,861,3784581,22.75,Ukraine2005,0.713,86.142,1917,4
804,2005,1,5,342,2109628,16.21,Ukraine2005,0.713,86.142,1917,1
804,2005,1,4,576,5634590,10.22,Ukraine2005,0.713,86.142,1917,1
804,2005,1,3,515,7160448,7.19,Ukraine2005,0.713,86.142,1917,2
804,2005,1,2,182,3380536,5.38,Ukraine2005,0.713,86.142,1917,3
804,2005,1,1,139,3626595,3.83,Ukraine2005,0.713,86.142,1917,4
804,2005,0,0,49,2506950,1.95,Ukraine2005,0.713,86.142,1917,4
804,2005,1,0,7,2384747,0.29,Ukraine2005,0.713,86.142,1917,4
804,2006,0,5,562,825192,68.11,Ukraine2006,0.713,107.753,2418,1
804,2006,0,3,3420,6336363,53.97,Ukraine2006,0.713,107.753,2418,2
804,2006,0,4,1993,3782567,52.69,Ukraine2006,0.713,107.753,2418,1
804,2006,0,2,1455,3390847,42.91,Ukraine2006,0.713,107.753,2418,3
804,2006,0,1,837,3739295,22.38,Ukraine2006,0.713,107.753,2418,4
804,2006,1,5,333,2134223,15.6,Ukraine2006,0.713,107.753,2418,1
804,2006,1,4,563,5633228,9.99,Ukraine2006,0.713,107.753,2418,1
804,2006,1,3,540,7108424,7.6,Ukraine2006,0.713,107.753,2418,2
804,2006,1,2,170,3394295,5.01,Ukraine2006,0.713,107.753,2418,3
804,2006,1,1,98,3577436,2.74,Ukraine2006,0.713,107.753,2418,4
804,2006,0,0,33,2377451,1.39,Ukraine2006,0.713,107.753,2418,4
804,2006,1,0,9,2260713,0.4,Ukraine2006,0.713,107.753,2418,4
804,2007,0,5,517,830015,62.29,Ukraine2007,0.713,142.719,3229,1
804,2007,0,3,3392,6292640,53.9,Ukraine2007,0.713,142.719,3229,2
804,2007,0,4,1922,3792721,50.68,Ukraine2007,0.713,142.719,3229,1
804,2007,0,2,1546,3414696,45.27,Ukraine2007,0.713,142.719,3229,3
804,2007,0,1,987,3673201,26.87,Ukraine2007,0.713,142.719,3229,4
804,2007,1,5,325,2125683,15.29,Ukraine2007,0.713,142.719,3229,1
804,2007,1,4,483,5668759,8.52,Ukraine2007,0.713,142.719,3229,1
804,2007,1,3,500,7060722,7.08,Ukraine2007,0.713,142.719,3229,2
804,2007,1,2,181,3405078,5.32,Ukraine2007,0.713,142.719,3229,3
804,2007,1,1,129,3511720,3.67,Ukraine2007,0.713,142.719,3229,4
804,2007,0,0,39,2268187,1.72,Ukraine2007,0.713,142.719,3229,5
804,2007,1,0,11,2155250,0.51,Ukraine2007,0.713,142.719,3229,5
804,2008,0,5,554,818086,67.72,Ukraine2008,0.713,179.992,4104,1
804,2008,0,4,1854,3810278,48.66,Ukraine2008,0.713,179.992,4104,1
804,2008,0,3,3027,6254054,48.4,Ukraine2008,0.713,179.992,4104,2
804,2008,0,2,1452,3466915,41.88,Ukraine2008,0.713,179.992,4104,3
804,2008,0,1,856,3561320,24.04,Ukraine2008,0.713,179.992,4104,4
804,2008,1,5,347,2087152,16.63,Ukraine2008,0.713,179.992,4104,1
804,2008,1,4,483,5726858,8.43,Ukraine2008,0.713,179.992,4104,1
804,2008,1,3,528,7018040,7.52,Ukraine2008,0.713,179.992,4104,2
804,2008,1,2,182,3441323,5.29,Ukraine2008,0.713,179.992,4104,3
804,2008,1,1,118,3405168,3.47,Ukraine2008,0.713,179.992,4104,4
804,2008,0,0,36,2188808,1.64,Ukraine2008,0.713,179.992,4104,5
804,2008,1,0,17,2078121,0.82,Ukraine2008,0.713,179.992,4104,5
804,2009,0,5,532,802009,66.33,Ukraine2009,0.713,117.228,2691,1
804,2009,0,3,3133,6221337,50.36,Ukraine2009,0.713,117.228,2691,2
804,2009,0,4,1882,3841612,48.99,Ukraine2009,0.713,117.228,2691,1
804,2009,0,2,1504,3534883,42.55,Ukraine2009,0.713,117.228,2691,3
804,2009,0,1,906,3418274,26.5,Ukraine2009,0.713,117.228,2691,4
804,2009,1,5,313,2034703,15.38,Ukraine2009,0.713,117.228,2691,1
804,2009,1,4,556,5806966,9.57,Ukraine2009,0.713,117.228,2691,1
804,2009,1,3,502,6971143,7.2,Ukraine2009,0.713,117.228,2691,2
804,2009,1,2,186,3494937,5.32,Ukraine2009,0.713,117.228,2691,3
804,2009,1,1,148,3267238,4.53,Ukraine2009,0.713,117.228,2691,4
804,2009,0,0,34,2136975,1.59,Ukraine2009,0.713,117.228,2691,5
804,2009,1,0,19,2027867,0.94,Ukraine2009,0.713,117.228,2691,5
804,2010,0,5,495,804695,61.51,Ukraine2010,0.732,136.013,3141,1
804,2010,0,4,1827,3866232,47.26,Ukraine2010,0.732,136.013,3141,1
804,2010,0,3,2853,6203439,45.99,Ukraine2010,0.732,136.013,3141,3
804,2010,0,2,1457,3589324,40.59,Ukraine2010,0.732,136.013,3141,3
804,2010,0,1,843,3271660,25.77,Ukraine2010,0.732,136.013,3141,4
804,2010,1,5,303,2016954,15.02,Ukraine2010,0.732,136.013,3141,1
804,2010,1,4,479,5860094,8.17,Ukraine2010,0.732,136.013,3141,1
804,2010,1,3,458,6928455,6.61,Ukraine2010,0.732,136.013,3141,3
804,2010,1,1,154,3125122,4.93,Ukraine2010,0.732,136.013,3141,4
804,2010,1,2,170,3534635,4.81,Ukraine2010,0.732,136.013,3141,3
804,2010,0,0,35,2102478,1.66,Ukraine2010,0.732,136.013,3141,5
804,2010,1,0,15,1993721,0.75,Ukraine2010,0.732,136.013,3141,5
804,2011,0,5,531,830200,63.96,Ukraine2011,0.738,163.16,3788,1
804,2011,0,4,1761,3877753,45.41,Ukraine2011,0.738,163.16,3788,2
804,2011,0,3,2664,6194997,43.0,Ukraine2011,0.738,163.16,3788,3
804,2011,0,2,1457,3638908,40.04,Ukraine2011,0.738,163.16,3788,4
804,2011,0,1,850,3114554,27.29,Ukraine2011,0.738,163.16,3788,4
804,2011,1,5,311,2047428,15.19,Ukraine2011,0.738,163.16,3788,1
804,2011,1,4,552,5873828,9.4,Ukraine2011,0.738,163.16,3788,2
804,2011,1,3,464,6890333,6.73,Ukraine2011,0.738,163.16,3788,3
804,2011,1,1,157,2973653,5.28,Ukraine2011,0.738,163.16,3788,4
804,2011,1,2,160,3570316,4.48,Ukraine2011,0.738,163.16,3788,4
804,2011,0,0,46,2085831,2.21,Ukraine2011,0.738,163.16,3788,5
804,2011,1,0,20,1976990,1.01,Ukraine2011,0.738,163.16,3788,5
804,2012,0,5,590,878262,67.18,Ukraine2012,0.743,175.781,4096,1
804,2012,0,4,1768,3880830,45.56,Ukraine2012,0.743,175.781,4096,2
804,2012,0,3,2680,6175567,43.4,Ukraine2012,0.743,175.781,4096,3
804,2012,0,2,1450,3692383,39.27,Ukraine2012,0.743,175.781,4096,4
804,2012,0,1,838,2960881,28.3,Ukraine2012,0.743,175.781,4096,4
804,2012,1,5,347,2131156,16.28,Ukraine2012,0.743,175.781,4096,1
804,2012,1,4,524,5852504,8.95,Ukraine2012,0.743,175.781,4096,2
804,2012,1,3,494,6837697,7.22,Ukraine2012,0.743,175.781,4096,3
804,2012,1,2,186,3607893,5.16,Ukraine2012,0.743,175.781,4096,4
804,2012,1,1,126,2819749,4.47,Ukraine2012,0.743,175.781,4096,4
804,2012,0,0,35,2094456,1.67,Ukraine2012,0.743,175.781,4096,5
804,2012,1,0,20,1984557,1.01,Ukraine2012,0.743,175.781,4096,5
804,2014,0,5,608,919141,66.15,Ukraine2014,0.747,133.503,3299,1
804,2014,0,4,1558,3702856,42.08,Ukraine2014,0.747,133.503,3299,2
804,2014,0,3,2363,5814873,40.64,Ukraine2014,0.747,133.503,3299,3
804,2014,0,2,1302,3543016,36.75,Ukraine2014,0.747,133.503,3299,4
804,2014,0,1,560,2541203,22.04,Ukraine2014,0.747,133.503,3299,4
804,2014,1,5,339,2203221,15.39,Ukraine2014,0.747,133.503,3299,1
804,2014,1,4,465,5487093,8.47,Ukraine2014,0.747,133.503,3299,2
804,2014,1,3,423,6365806,6.64,Ukraine2014,0.747,133.503,3299,3
804,2014,1,2,197,3444110,5.72,Ukraine2014,0.747,133.503,3299,4
804,2014,1,1,118,2408666,4.9,Ukraine2014,0.747,133.503,3299,4
804,2014,0,0,21,2074827,1.01,Ukraine2014,0.747,133.503,3299,5
804,2014,1,0,14,1959353,0.71,Ukraine2014,0.747,133.503,3299,5
804,2015,0,5,669,942786,70.96,Ukraine2015,0.713,91.031,2256,1
804,2015,0,4,1644,3747724,43.87,Ukraine2015,0.713,91.031,2256,2
804,2015,0,3,2181,5795334,37.63,Ukraine2015,0.713,91.031,2256,3
804,2015,0,2,1114,3527229,31.58,Ukraine2015,0.713,91.031,2256,4
804,2015,0,1,507,2408074,21.05,Ukraine2015,0.713,91.031,2256,4
804,2015,1,5,296,2261462,13.09,Ukraine2015,0.713,91.031,2256,1
804,2015,1,4,399,5508376,7.24,Ukraine2015,0.713,91.031,2256,2
804,2015,1,3,427,6309963,6.77,Ukraine2015,0.713,91.031,2256,3
804,2015,1,1,117,2281055,5.13,Ukraine2015,0.713,91.031,2256,4
804,2015,1,2,168,3421535,4.91,Ukraine2015,0.713,91.031,2256,4
804,2015,0,0,33,2131084,1.55,Ukraine2015,0.713,91.031,2256,5
804,2015,1,0,19,2010824,0.94,Ukraine2015,0.713,91.031,2256,5
840,1985,0,5,2177,4064000,53.57,United States1985,0.841,4346.734,19693,0
840,1985,0,4,5302,17971000,29.5,United States1985,0.841,4346.734,19693,0
840,1985,0,2,5134,20986000,24.46,United States1985,0.841,4346.734,19693,2
840,1985,0,3,6053,26589000,22.77,United States1985,0.841,4346.734,19693,1
840,1985,0,1,4267,19962000,21.38,United States1985,0.841,4346.734,19693,3
840,1985,1,3,2105,27763000,7.58,United States1985,0.841,4346.734,19693,1
840,1985,1,4,1568,21366000,7.34,United States1985,0.841,4346.734,19693,0
840,1985,1,5,466,7469000,6.24,United States1985,0.841,4346.734,19693,0
840,1985,1,2,1242,21041000,5.9,United States1985,0.841,4346.734,19693,2
840,1985,1,1,854,19589000,4.36,United States1985,0.841,4346.734,19693,3
840,1985,0,0,205,17370000,1.18,United States1985,0.841,4346.734,19693,3
840,1985,1,0,73,16553000,0.44,United States1985,0.841,4346.734,19693,3
840,1986,0,5,2340,4178000,56.01,United States1986,0.892,4590.155,20588,0
840,1986,0,4,5500,18101000,30.39,United States1986,0.892,4590.155,20588,0
840,1986,0,2,5450,21393000,25.48,United States1986,0.892,4590.155,20588,2
840,1986,0,3,6450,27363000,23.57,United States1986,0.892,4590.155,20588,1
840,1986,0,1,4276,19715000,21.69,United States1986,0.892,4590.155,20588,3
840,1986,1,3,2299,28520000,8.06,United States1986,0.892,4590.155,20588,1
840,1986,1,4,1696,21455000,7.9,United States1986,0.892,4590.155,20588,0
840,1986,1,5,521,7669000,6.79,United States1986,0.892,4590.155,20588,0
840,1986,1,2,1261,21391000,5.9,United States1986,0.892,4590.155,20588,2
840,1986,1,1,844,19313000,4.37,United States1986,0.892,4590.155,20588,3
840,1986,0,0,199,17338000,1.15,United States1986,0.892,4590.155,20588,3
840,1986,1,0,56,16517000,0.34,United States1986,0.892,4590.155,20588,3
840,1987,0,5,2532,4295000,58.95,United States1987,0.892,4870.217,21631,0
840,1987,0,4,5482,18190000,30.14,United States1987,0.892,4870.217,21631,0
840,1987,0,2,5370,21670000,24.78,United States1987,0.892,4870.217,21631,2
840,1987,0,3,6569,28222000,23.28,United States1987,0.892,4870.217,21631,1
840,1987,0,1,4109,19327000,21.26,United States1987,0.892,4870.217,21631,3
840,1987,1,3,2270,29359000,7.73,United States1987,0.892,4870.217,21631,1
840,1987,1,4,1596,21497000,7.42,United States1987,0.892,4870.217,21631,0
840,1987,1,5,504,7872000,6.4,United States1987,0.892,4870.217,21631,0
840,1987,1,2,1285,21645000,5.94,United States1987,0.892,4870.217,21631,2
840,1987,1,1,815,18925000,4.31,United States1987,0.892,4870.217,21631,3
840,1987,0,0,199,17486000,1.14,United States1987,0.892,4870.217,21631,3
840,1987,1,0,52,16660000,0.31,United States1987,0.892,4870.217,21631,3
840,1988,0,5,2548,4409000,57.79,United States1988,0.892,5252.629,23103,0
840,1988,0,4,5198,18235000,28.51,United States1988,0.892,5252.629,23103,0
840,1988,0,2,5463,21853000,25.0,United States1988,0.892,5252.629,23103,2
840,1988,0,3,6528,29147000,22.4,United States1988,0.892,5252.629,23103,1
840,1988,0,1,4143,18897000,21.92,United States1988,0.892,5252.629,23103,3
840,1988,1,3,2209,30281000,7.3,United States1988,0.892,5252.629,23103,1
840,1988,1,4,1504,21491000,7.0,United States1988,0.892,5252.629,23103,0
840,1988,1,5,519,8062000,6.44,United States1988,0.892,5252.629,23103,0
840,1988,1,2,1247,21822000,5.71,United States1988,0.892,5252.629,23103,2
840,1988,1,1,786,18501000,4.25,United States1988,0.892,5252.629,23103,3
840,1988,0,0,181,17751000,1.02,United States1988,0.892,5252.629,23103,3
840,1988,1,0,62,16904000,0.37,United States1988,0.892,5252.629,23103,3
840,1989,0,5,2462,4541000,54.22,United States1989,0.892,5657.693,24654,0
840,1989,0,4,5185,18295000,28.34,United States1989,0.892,5657.693,24654,0
840,1989,0,2,5339,21943000,24.33,United States1989,0.892,5657.693,24654,2
840,1989,0,3,6814,30135000,22.61,United States1989,0.892,5657.693,24654,1
840,1989,0,1,4106,18459000,22.24,United States1989,0.892,5657.693,24654,3
840,1989,1,3,2159,31264000,6.91,United States1989,0.892,5657.693,24654,1
840,1989,1,4,1432,21480000,6.67,United States1989,0.892,5657.693,24654,0
840,1989,1,5,491,8262000,5.94,United States1989,0.892,5657.693,24654,0
840,1989,1,2,1226,21892000,5.6,United States1989,0.892,5657.693,24654,2
840,1989,1,1,764,18055000,4.23,United States1989,0.892,5657.693,24654,3
840,1989,0,0,184,18010000,1.02,United States1989,0.892,5657.693,24654,3
840,1989,1,0,56,17151000,0.33,United States1989,0.892,5657.693,24654,3
840,1990,0,5,2653,4585900,57.85,United States1990,0.859,5979.589,26004,0
840,1990,0,4,5109,17861900,28.6,United States1990,0.859,5979.589,26004,0
840,1990,0,2,5339,21564300,24.76,United States1990,0.859,5979.589,26004,2
